11.1,F05NE,F,P002,11.1,F,13.200000000000045,65.32740740740735,110,36,45.866666666666674,38.77925925925922,168,44,20.33333333333337,-75.56740740740742,258,44,36.133333333333326,33.75407407407408,226,18,43.200000000000045,40.10666666666657,212
23.4,F16NE,F,P002,23.4,F,15.733333333333348,-27.496296296296293,160,22,47.799999999999955,-10.998518518518551,234,30,-47.93333333333328,-1.137777777777842,212,62,-1.0,-153.88444444444434,386,42,13.733333333333348,-248.50962962962967,434
5.1,F28NE,F,P002,5.1,F,37.133333333333326,-12.13629629629628,144,24,55.93333333333328,-34.70222222222225,168,40,13.333333333333371,-152.08296296296294,272,40,11.466666666666697,-32.71111111111111,132,32,-50.60000000000002,-34.51259259259257,302
14.3,F31NE,F,P002,14.3,F,31.600000000000023,-48.07111111111112,146,26,43.60000000000002,-4.93037037037044,156,50,21.93333333333328,-136.05925925925925,240,44,41.4666666666667,9.481481481481524,304,40,-43.133333333333326,0.0,462
16.3,M10NE,F,P002,16.3,F,34.4666666666667,14.79111111111115,292,36,-26.33333333333337,-1.3274074074074065,306,48,20.0,-123.06962962962956,296,32,40.799999999999955,3.3185185185185446,218,20,47.93333333333328,7.205925925925953,142
22.4,M13NE,F,P002,22.4,F,6.0,28.918518518518567,110,40,39.4666666666667,-18.67851851851856,162,40,7.333333333333371,217.6948148148149,438,60,53.0,-21.617777777777746,160,42,7.333333333333371,-163.6503703703704,284
11.3,M23NE,F,P002,11.3,F,34.0,41.33925925925928,106,34,40.5333333333333,1.137777777777842,248,30,-35.60000000000002,-7.964444444444439,394,32,19.26666666666665,-80.30814814814812,230,36,19.399999999999977,-119.84592592592588,236
8.0,M29NE,F,P002,8.0,F,46.5333333333333,-45.321481481481385,106,26,57.60000000000002,12.799999999999955,202,46,19.33333333333337,-116.43259259259247,290,44,54.73333333333335,2.939259259259302,278,36,-25.399999999999977,0.7585185185184855,468
21.4,L01,L,P002,21.4,L,0.9333333333332803,134.44740740740735,324,192,42.866666666666674,63.715555555555625,222,44,71.66666666666663,-29.771851851851807,356,32,44.26666666666665,-10.524444444444441,250,36,-28.06666666666672,-12.23111111111109,300
8.2,L02,L,P002,8.2,L,21.66666666666663,76.61037037037033,164,178,8.399999999999977,55.940740740740694,224,28,20.0,107.04592592592587,552,66,68.5333333333333,-89.97925925925927,298,32,-54.0,-117.94962962962961,266
13.1,L03,L,P002,13.1,L,8.200000000000045,120.03555555555556,200,44,-1.7999999999999545,20.574814814814886,464,142,93.06666666666672,-13.084444444444387,194,52,-89.86666666666667,-6.25777777777779,360,38,42.39999999999998,35.74518518518528,368
4.2,L04,L,P002,4.2,L,-28.533333333333303,-0.18962962962967822,178,28,20.06666666666672,6.068148148148111,204,44,29.66666666666663,132.93037037037038,162,28,0.6666666666666288,197.8785185185186,366,70,41.799999999999955,-61.81925925925924,314
3.3,L05,L,P002,3.3,L,33.60000000000002,23.608888888888828,204,44,18.133333333333326,134.3525925925926,176,24,23.866666666666674,180.24296296296302,332,26,-3.466666666666697,126.57777777777778,218,56,34.33333333333337,-24.55703703703699,526
2.2,L06,L,P002,2.2,L,13.133333333333326,-114.91555555555556,174,32,7.866666666666674,18.014814814814827,214,30,9.133333333333326,107.14074074074074,456,46,7.866666666666674,-1.6118518518518954,288,16,-6.7999999999999545,-9.671111111111145,188
5.2,L07,L,P002,5.2,L,12.06666666666672,-79.45481481481471,150,46,34.60000000000002,87.7037037037037,132,30,28.0,192.75851851851849,382,36,5.466666666666697,111.50222222222226,256,28,-63.66666666666663,141.1792592592592,368
13.3,L08,L,P002,13.3,L,36.66666666666663,79.83407407407412,138,32,2.466666666666697,182.13925925925923,410,46,34.133333333333326,100.88296296296289,258,30,-1.1333333333333258,181.76,382,42,-58.133333333333326,50.8207407407408,386
17.4,L09,L,P002,17.4,L,0.8666666666666742,107.80444444444447,292,32,4.2000000000000455,181.285925925926,172,20,20.66666666666663,214.1866666666666,234,46,67.93333333333328,-29.67703703703694,432,30,-7.7333333333333485,-35.745185185185164,224
15.4,L10,L,P002,15.4,L,21.399999999999977,12.325925925925958,348,28,69.5333333333333,47.597037037037126,340,30,-2.0666666666667197,113.87259259259258,442,44,29.866666666666674,38.020740740740735,270,26,12.133333333333326,0.6637037037037317,414
17.2,L11,L,P002,17.2,L,-39.5333333333333,-14.88592592592596,180,40,26.73333333333335,26.07407407407402,204,28,35.26666666666665,112.54518518518523,252,32,11.06666666666672,211.91111111111115,438,64,21.466666666666697,-66.6548148148147,362
22.0,L12,L,P002,22.0,L,43.0,47.691851851851766,190,46,17.399999999999977,196.07703703703703,172,24,22.466666666666697,238.45925925925928,420,146,74.39999999999998,78.31703703703704,218,38,129.79999999999995,79.36000000000001,250
6.3,L13,L,P002,6.3,L,11.200000000000045,-82.39407407407407,154,46,-2.466666666666697,90.16888888888889,164,30,5.06666666666672,196.83555555555563,362,32,4.06666666666672,55.940740740740694,438,16,-7.399999999999977,35.08148148148143,262
14.2,L14,L,P002,14.2,L,3.9333333333332803,116.81185185185188,192,42,-3.3999999999999773,45.60592592592593,534,48,25.466666666666697,-26.45333333333332,430,26,4.7333333333333485,10.998518518518495,200,48,-3.6666666666666288,-139.18814814814806,360
