0.1,L38,L,0.1,L,3.6000000000000227,-77.17925925925925,264,28,23.06666666666672,24.74666666666667,386,26,16.133333333333326,-48.545185185185176,302,28,14.333333333333371,32.61629629629624,310,28,23.66666666666663,-58.31111111111113,694
0.2,F16NE,F,0.2,F,-27.200000000000045,-56.888888888888914,146,34,6.06666666666672,-92.34962962962959,144,30,40.26666666666665,-19.911111111111097,194,26,50.5333333333333,-0.8533333333332962,176,38,-14.266666666666652,-1.5170370370370847,200
0.3,L23,L,0.3,L,13.133333333333326,-99.65037037037041,204,34,21.0,84.66962962962964,414,24,-3.0666666666667197,125.8192592592593,260,40,13.93333333333328,29.202962962962943,822,38,17.799999999999955,-63.051851851851836,352
1.1,L20,L,1.1,L,15.333333333333371,-5.025185185185137,254,28,3.3999999999999773,86.66074074074072,278,40,90.0,57.26814814814816,338,44,-3.8666666666666742,-19.15259259259261,338,36,34.5333333333333,-6.9214814814814645,354
1.4,L15,L,1.4,L,34.66666666666663,-29.866666666666674,266,28,16.200000000000045,49.49333333333334,410,26,38.133333333333326,26.54814814814813,460,30,1.2666666666666515,2.1807407407407027,418,34,45.93333333333328,-0.568888888888921,352
10.0,L14,L,10.0,L,19.133333333333326,-41.1496296296296,276,28,4.7333333333333485,-16.308148148148177,562,40,9.333333333333371,127.81037037037038,310,46,24.866666666666674,-82.6785185185185,572,26,5.2000000000000455,-23.229629629629642,354
10.2,F05NE,F,10.2,F,6.666666666666629,-60.01777777777767,232,28,24.600000000000023,14.696296296296282,184,192,42.866666666666674,2.749629629629567,218,40,14.466666666666697,-72.05925925925925,196,24,8.399999999999977,-107.51999999999998,758
11.1,L01,L,11.1,L,20.26666666666665,-60.01777777777767,244,28,27.866666666666674,35.08148148148143,428,26,73.86666666666667,47.8814814814815,410,34,23.133333333333326,80.97185185185185,534,28,57.4666666666667,7.205925925925953,268
11.4,L08,L,11.4,L,76.4666666666667,-6.25777777777779,138,52,10.733333333333348,189.25037037037043,184,26,-7.133333333333326,229.73629629629625,322,30,23.200000000000045,152.84148148148154,328,40,25.466666666666697,40.20148148148144,364
12.1,L37,L,12.1,L,-4.2000000000000455,-66.37037037037038,190,28,28.799999999999955,6.3525925925926,448,24,32.73333333333335,58.405925925926,436,14,35.133333333333326,26.54814814814813,154,36,-101.5333333333333,42.287407407407386,446
12.3,M13NE,F,12.3,F,2.2666666666666515,-128.56888888888892,224,26,41.0,-67.41333333333336,414,28,-35.866666666666674,-95.00444444444446,352,26,22.200000000000045,-57.078518518518536,186,22,44.39999999999998,-47.12296296296296,396
13.1,L40,L,13.1,L,39.4666666666667,-43.804444444444414,182,42,-4.866666666666674,-150.28148148148148,186,34,-19.866666666666674,-219.02222222222224,550,24,-6.2000000000000455,-156.53925925925927,406,26,11.266666666666652,-85.42814814814818,952
13.3,L34,L,13.3,L,0.7333333333333485,-18.773333333333312,250,34,21.399999999999977,113.68296296296296,330,40,-0.33333333333337123,1.137777777777842,924,28,19.200000000000045,-94.71999999999997,402,44,29.399999999999977,122.88,240
14.2,L32,L,14.2,L,18.66666666666663,14.03259259259255,394,24,-3.0666666666667197,4.361481481481519,260,30,38.5333333333333,-64.8533333333333,538,36,39.866666666666674,-159.3837037037037,312,44,35.66666666666663,44.18370370370371,216
14.4,L21,L,14.4,L,1.1333333333333258,-130.6548148148147,326,28,12.266666666666652,-38.5896296296296,358,24,-5.466666666666697,-17.82518518518515,302,20,6.133333333333326,-31.668148148148134,642,10,4.866666666666674,-25.22074074074078,706
15.0,L36,L,15.0,L,6.399999999999977,1.80148148148146,230,28,24.93333333333328,109.8903703703703,276,42,9.133333333333326,-23.608888888888885,550,30,32.26666666666665,74.9985185185185,536,42,22.26666666666665,-93.39259259259262,568
16.1,L05,L,16.1,L,-10.0,-24.65185185185186,194,36,21.66666666666663,27.970370370370347,252,26,78.93333333333328,14.03259259259255,208,40,12.266666666666652,128.28444444444438,230,28,-11.06666666666672,210.5837037037037,684
16.3,L31,L,16.3,L,-1.3999999999999773,-73.48148148148147,222,30,22.866666666666674,36.97777777777776,270,24,-1.3999999999999773,51.10518518518518,346,36,56.06666666666672,12.420740740740712,296,22,69.5333333333333,-14.696296296296282,164
17.2,L09,L,17.2,L,26.06666666666672,-20.29037037037034,250,30,9.06666666666672,72.81777777777768,690,24,41.866666666666674,14.03259259259255,332,40,-2.3333333333333712,-51.86370370370372,410,34,49.200000000000045,-65.13777777777779,506
18.2,L13,L,18.2,L,-5.133333333333326,-5.214814814814815,292,26,-18.466666666666697,43.04592592592587,320,22,1.3999999999999773,16.971851851851852,446,22,-13.466666666666697,57.83703703703702,244,30,-24.399999999999977,-56.69925925925918,342
