1.2,F05NE,F,,P014,1.2,F,-3.3999999999999773,31.478518518518513,234,40,51.26666666666665,37.45185185185187,434,46,21.200000000000045,-43.804444444444414,266,28,29.133333333333326,3.7925925925925412,182,22,44.133333333333326,23.608888888888828,324
10.1,M10NE,F,,P014,10.1,F,3.0666666666667197,24.367407407407427,160,28,-23.133333333333326,-5.309629629629626,164,20,-35.66666666666663,8.817777777777678,142,30,34.799999999999955,18.86814814814818,610,28,-27.466666666666697,1.8962962962963275,258
11.1,M23NE,F,,P014,11.1,F,-15.466666666666697,11.282962962962984,180,18,-21.866666666666674,20.764444444444393,160,30,32.866666666666674,23.798518518518563,480,46,1.466666666666697,-72.81777777777768,498,32,-18.93333333333328,1.4222222222222172,166
15.3,F28NE,F,,P014,15.3,F,-6.06666666666672,0.4740740740741103,228,34,-40.799999999999955,-13.179259259259254,304,32,25.66666666666663,-4.171851851851841,284,28,-28.0,-14.127407407407361,200,30,31.73333333333335,-10.903703703703684,404
2.1,F31NE,F,,P014,2.1,F,15.666666666666629,27.970370370370347,196,22,5.333333333333371,-1.137777777777842,384,40,29.866666666666674,-105.62370370370365,242,26,27.73333333333335,-52.14814814814815,128,26,34.799999999999955,-10.903703703703684,166
2.4,M13NE,F,,P014,2.4,F,7.666666666666629,-52.81185185185183,142,22,-7.2000000000000455,-23.039999999999964,166,28,46.5333333333333,-20.19555555555553,196,40,-20.93333333333328,-20.574814814814886,380,32,-34.0,-30.71999999999997,292
23.0,M29NE,F,,P014,23.0,F,1.6666666666666288,27.117037037037107,216,26,48.200000000000045,14.411851851851907,288,28,-13.466666666666697,15.834074074074124,176,40,45.66666666666663,13.179259259259197,600,44,7.533333333333303,-10.33481481481482,444
7.0,F16NE,F,,P014,7.0,F,-1.6000000000000227,-1.232592592592539,170,22,-30.73333333333335,8.62814814814817,200,44,32.06666666666672,9.386666666666656,204,44,-2.7333333333333485,-74.90370370370368,190,22,11.733333333333348,-27.875555555555536,128
8.1,L05,L,,P014,8.1,L,-7.06666666666672,93.20296296296294,236,28,-9.799999999999955,182.51851851851848,254,60,7.399999999999977,-87.0399999999999,218,58,-9.399999999999977,126.67259259259265,944,38,22.200000000000045,128.37925925925924,282
8.4,L12,L,,P014,8.4,L,-8.133333333333326,62.957037037037026,288,28,7.399999999999977,132.36148148148152,620,44,48.39999999999998,134.73185185185184,376,32,49.06666666666672,80.21333333333337,268,28,11.600000000000023,170.7614814814815,356
9.1,L18,L,,P014,9.1,L,14.93333333333328,-1.4222222222222172,704,34,33.06666666666672,-12.325925925925901,324,30,-38.39999999999998,20.290370370370397,344,44,55.5333333333333,0.7585185185184855,278,40,-11.799999999999955,3.223703703703677,388
9.3,L36,L,,P014,9.3,L,-34.4666666666667,47.97629629629637,274,46,2.2000000000000455,73.00740740740741,280,32,-7.333333333333371,147.5318518518519,212,46,6.7333333333333485,57.078518518518536,1654,44,44.0,53.19111111111113,286
