8.0,L34,P001,8.0,L,1.0,131.4133333333333,154,56,-7.600000000000023,-91.97037037037035,108,48,-5.600000000000023,-226.98666666666662,242,44,-4.2000000000000455,-45.13185185185188,130,34,9.399999999999977,151.89333333333343,296
8.3,L36,P001,8.3,L,-17.06666666666672,41.71851851851852,224,24,5.399999999999977,35.27111111111117,134,26,-4.600000000000023,-9.197037037037092,216,34,-61.866666666666674,106.95111111111112,258,58,-25.600000000000023,-137.29185185185173,176
9.0,L10,P001,9.0,L,27.200000000000045,-8.154074074074117,200,36,-8.533333333333303,-4.2666666666666515,146,56,6.0,-220.16000000000003,412,40,-108.4666666666667,-87.0399999999999,424,48,0.33333333333337123,96.04740740740738,414
9.2,M10NE,P001,9.2,F,-1.1333333333333258,17.82518518518509,174,24,-31.26666666666665,9.95555555555552,208,32,49.5333333333333,19.626666666666665,438,32,-36.73333333333335,16.877037037036985,366,32,47.26666666666665,16.877037037036985,478
10.3,L37,P001,10.3,L,-22.200000000000045,182.89777777777772,142,52,9.133333333333326,56.98370370370378,642,20,16.866666666666674,50.15703703703707,346,52,-119.86666666666667,88.93629629629629,206,24,-152.39999999999998,100.88296296296289,252
11.3,F05NE,P001,11.3,F,6.866666666666674,66.84444444444443,162,24,-15.466666666666697,54.613333333333344,162,28,34.200000000000045,54.89777777777772,274,48,-2.466666666666697,-61.155555555555566,366,46,-33.06666666666672,46.74370370370366,346
12.0,L17,P001,12.0,L,-26.06666666666672,4.361481481481519,194,32,-7.866666666666674,84.38518518518515,136,56,-11.866666666666674,-171.89925925925922,256,32,73.0,-48.924444444444475,214,32,-4.466666666666697,82.96296296296293,530
12.3,L12,P001,12.3,L,-7.866666666666674,-46.08000000000004,174,38,-15.866666666666674,133.78370370370374,234,28,-20.33333333333337,222.0562962962963,328,78,-19.66666666666663,-171.89925925925922,366,60,-34.0,33.09037037037035,258
13.0,M29NE,P001,13.0,F,-15.200000000000045,19.53185185185191,302,20,-31.66666666666663,10.998518518518495,190,38,14.133333333333326,1.80148148148146,146,28,-20.799999999999955,-70.54222222222222,210,28,-53.200000000000045,-2.1807407407407027,200
13.1,L30,P001,13.1,L,-42.60000000000002,94.72000000000003,142,162,-26.33333333333337,-58.121481481481396,428,32,99.0,13.937777777777796,208,20,115.73333333333335,33.56444444444446,142,52,-25.26666666666665,208.30814814814823,304
13.4,L09,P001,13.4,L,-31.533333333333303,-5.309629629629626,188,32,-9.799999999999955,75.28296296296298,134,56,-11.600000000000023,-148.00592592592596,206,34,20.399999999999977,-170.95111111111106,198,20,38.39999999999998,-135.49037037037033,430
14.1,L04,P001,14.1,L,-34.133333333333326,-13.842962962962986,296,26,7.2666666666666515,-6.352592592592657,336,26,-33.93333333333328,38.68444444444435,312,50,11.466666666666697,-202.99851851851855,166,18,3.1333333333333258,-178.72592592592594,402
14.4,L16,P001,14.4,L,-39.4666666666667,12.041481481481469,186,26,-14.600000000000023,32.61629629629624,196,50,6.133333333333326,-120.32,354,64,-0.533333333333303,159.19407407407402,186,26,-31.06666666666672,192.75851851851849,226
15.0,L28,P001,15.0,L,7.06666666666672,19.342222222222176,240,24,-13.333333333333371,10.145185185185255,554,20,-10.533333333333303,2.085925925925949,662,24,-19.33333333333337,10.050370370370388,284,58,8.93333333333328,-219.87555555555554,292
16.2,L08,P001,16.2,L,-19.200000000000045,12.799999999999955,144,32,-28.73333333333335,183.9407407407407,418,64,-102.73333333333335,-23.039999999999964,182,60,-4.600000000000023,-188.49185185185183,212,52,-17.466666666666697,86.94518518518521,126
17.2,L02,P001,17.2,L,-31.73333333333335,-16.971851851851852,254,132,32.799999999999955,-38.68444444444435,190,26,70.33333333333337,-57.17333333333323,414,42,-110.86666666666667,-70.7318518518519,466,32,-73.4666666666667,4.645925925925894,210
17.4,L38,P001,17.4,L,-25.399999999999977,2.8444444444444343,260,194,-9.133333333333326,-238.45925925925928,372,24,39.200000000000045,-193.04296296296297,194,50,33.39999999999998,102.87407407407409,184,26,10.466666666666697,177.87259259259258,146
18.1,L26,P001,18.1,L,-9.600000000000023,13.179259259259197,388,50,14.266666666666652,-91.59111111111116,274,30,-2.8666666666666742,58.59555555555551,306,24,-32.4666666666667,104.77037037037042,300,26,-22.93333333333328,87.32444444444445,254
18.3,L06,P001,18.3,L,-10.200000000000045,-14.696296296296282,262,54,-16.399999999999977,-230.9688888888889,336,60,3.7999999999999545,44.84740740740733,250,20,-6.06666666666672,37.07259259259263,270,40,-6.866666666666674,-25.31555555555559,572
19.0,L39,P001,19.0,L,-14.93333333333328,-22.8503703703704,186,24,-0.2666666666666515,-9.197037037037092,236,10,-0.8666666666666742,-25.884444444444398,1886,30,-30.799999999999955,61.0607407407407,206,20,-42.06666666666672,98.4177777777777,160
19.3,L35,P001,19.3,L,6.333333333333371,8.15407407407406,156,26,-16.33333333333337,61.629629629629676,152,48,8.466666666666697,-64.37925925925924,112,66,13.866666666666674,-146.01481481481483,200,38,104.73333333333335,-144.30814814814812,370
20.2,L11,P001,20.2,L,-0.33333333333337123,-61.62962962962962,232,24,0.2666666666666515,-4.361481481481519,312,56,-11.0,-179.57925925925923,250,28,-0.8666666666666742,-50.63111111111107,324,24,-4.7999999999999545,-5.878518518518547,222
21.0,L29,P001,21.0,L,-7.466666666666697,65.04296296296297,234,64,9.866666666666674,-174.93333333333334,268,18,11.600000000000023,-202.80888888888887,486,36,4.600000000000023,-98.797037037037,626,30,49.866666666666674,-106.19259259259258,296
21.3,L24,P001,21.3,L,5.600000000000023,7.7748148148148175,146,26,-3.0666666666667197,75.94666666666672,224,26,-8.666666666666629,134.25777777777785,180,20,-7.600000000000023,177.30370370370372,282,12,-14.333333333333371,192.18962962962962,254
21.4,F28NE,P001,21.4,F,-3.466666666666697,8.62814814814817,152,24,-36.200000000000045,-0.568888888888921,186,48,-7.0,-127.24148148148146,202,32,-27.133333333333326,-12.610370370370333,210,28,53.133333333333326,4.361481481481519,432
23.1,L31,P001,23.1,L,-3.6000000000000227,-66.6548148148147,194,30,-4.93333333333328,75.85185185185185,316,14,0.7999999999999545,61.91407407407405,464,24,-8.93333333333328,9.007407407407413,266,22,2.3333333333333712,-0.47407407407405344,162
23.2,F16NE,P001,23.2,F,-13.466666666666697,11.093333333333362,208,16,-29.533333333333303,1.2325925925925958,156,36,6.0,-23.134814814814774,262,26,-39.33333333333337,-12.13629629629628,226,24,19.06666666666672,-14.31703703703704,210
23.4,L40,P001,23.4,L,-14.0,22.66074074074072,166,158,-18.799999999999955,-180.05333333333328,184,22,-7.0,-179.38962962962967,328,48,2.0666666666667197,60.77629629629632,396,26,-51.33333333333337,24.27259259259256,232
