19.1,F05NE,F,,19.1,F,18.200000000000045,-31.952592592592566,212,16,12.866666666666674,7.869629629629571,484,20,30.466666666666697,12.325925925925958,228,20,-1.7333333333333485,8.912592592592546,170,18,10.06666666666672,-6.542222222222222,1162
3.1,F16NE,F,,3.1,F,-4.866666666666674,-17.16148148148153,176,18,16.399999999999977,-29.582222222222185,220,12,3.1333333333333258,-40.10666666666657,448,14,18.06666666666672,-37.16740740740738,214,10,6.333333333333371,-35.27111111111111,214
6.3,F28NE,F,,6.3,F,-18.73333333333335,6.637037037037089,130,22,3.7333333333333485,-18.39407407407407,168,14,5.399999999999977,-44.37333333333322,308,18,10.666666666666629,-79.45481481481471,692,28,8.93333333333328,-152.36740740740737,302
9.3,F31NE,F,,9.3,F,11.799999999999955,-9.671111111111145,168,14,11.200000000000045,-36.40888888888884,598,10,-0.466666666666697,-37.262222222222135,192,24,32.4666666666667,-15.644444444444446,246,22,9.266666666666652,-22.94518518518521,258
17.2,L01,L,,17.2,L,47.866666666666674,-23.039999999999964,268,18,16.600000000000023,-17.066666666666663,310,24,48.4666666666667,-35.08148148148149,192,56,-81.60000000000002,-91.68592592592591,348,24,-43.200000000000045,-79.45481481481471,168
4.2,L02,L,,4.2,L,21.866666666666674,-3.4133333333333553,212,22,4.399999999999977,-59.44888888888886,226,16,19.93333333333328,-94.24592592592592,618,16,9.266666666666652,-125.15555555555557,190,14,23.93333333333328,-130.2755555555555,220
13.2,L03,L,,13.2,L,25.866666666666674,-57.17333333333323,242,16,13.600000000000023,-33.564444444444405,178,40,31.26666666666665,97.75407407407408,214,18,20.0,64.09481481481487,222,22,-9.93333333333328,17.82518518518509,272
19.3,L04,L,,19.3,L,-19.93333333333328,20.005925925925908,124,28,31.06666666666672,-32.04740740740732,390,28,11.600000000000023,-104.77037037037036,636,12,25.200000000000045,-119.75111111111102,238,12,9.733333333333348,-111.78666666666663,194
9.0,L05,L,,9.0,L,18.399999999999977,31.762962962963,364,20,2.0666666666667197,36.408888888888896,348,10,6.133333333333326,44.562962962962956,728,16,20.06666666666672,27.306666666666615,164,24,61.26666666666665,16.59259259259261,106
14.4,L06,L,,14.4,L,-13.333333333333371,-2.7496296296296237,146,26,13.266666666666652,-27.78074074074067,184,26,25.06666666666672,-85.80740740740742,254,20,5.533333333333303,-89.50518518518516,284,44,16.600000000000023,3.60296296296292,360
12.2,L07,L,,12.2,L,35.06666666666672,-9.765925925925899,298,18,14.866666666666674,6.637037037037089,346,34,15.799999999999955,-56.69925925925918,332,12,6.399999999999977,-64.56888888888892,308,16,26.133333333333326,-55.56148148148151,316
15.3,L08,L,,15.3,L,-10.399999999999977,40.960000000000036,142,26,33.73333333333335,49.87259259259258,166,40,4.7333333333333485,182.2340740740741,414,14,19.93333333333328,162.32296296296306,256,22,16.73333333333335,99.83999999999992,236
13.4,L09,L,,13.4,L,-0.7333333333333485,0.2844444444443752,250,26,28.06666666666672,-3.0340740740741126,190,22,10.133333333333326,-33.37481481481478,344,10,-1.3999999999999773,-34.60740740740738,158,22,15.533333333333303,-18.109629629629637,226
0.2,L10,L,,0.2,L,6.666666666666629,-56.79407407407405,204,12,15.866666666666674,-66.6548148148147,470,20,24.799999999999955,-89.69481481481483,254,14,12.733333333333348,-78.69629629629628,250,12,21.399999999999977,-72.91259259259255,224
7.1,L12,L,,7.1,L,-44.5333333333333,9.860740740740766,198,26,7.666666666666629,0.18962962962962138,370,18,21.73333333333335,0.18962962962962138,214,10,14.733333333333348,-2.085925925925949,684,14,23.200000000000045,-11.188148148148116,268
4.4,L13,L,,4.4,L,-4.399999999999977,109.03703703703707,174,28,3.9333333333332803,23.13481481481483,192,46,10.133333333333326,-114.34666666666669,312,20,-12.666666666666629,-116.5274074074074,426,18,-2.6000000000000227,-144.68740740740742,178
19.0,L14,L,,19.0,L,-0.8666666666666742,-36.97777777777776,272,18,11.06666666666672,-26.263703703703754,652,12,15.0,-47.97629629629631,176,18,10.799999999999955,-20.29037037037034,192,12,23.33333333333337,-14.222222222222229,232
10.0,L15,L,,10.0,L,-12.399999999999977,53.4755555555555,196,28,26.26666666666665,33.37481481481484,276,10,17.600000000000023,22.850370370370342,296,12,22.600000000000023,7.680000000000064,182,14,10.799999999999955,-14.88592592592596,1538
18.0,L16,L,,18.0,L,10.466666666666697,60.77629629629632,196,24,13.600000000000023,7.395555555555461,746,12,22.93333333333328,36.78814814814814,164,12,9.533333333333303,47.122962962963015,306,12,16.133333333333326,47.50222222222226,706
2.4,L17,L,,2.4,L,-41.60000000000002,-3.3185185185185446,164,26,0.533333333333303,-13.937777777777796,382,12,0.6000000000000227,-42.85629629629631,326,18,28.33333333333337,-59.06962962962956,578,16,12.0,-65.23259259259248,190
0.4,L18,L,,0.4,L,40.93333333333328,-160.90074074074073,166,24,27.600000000000023,-105.90814814814814,208,42,9.600000000000023,17.91999999999996,254,20,37.06666666666672,-15.170370370370392,324,22,79.20000000000005,-38.77925925925922,220
16.4,L19,L,,16.4,L,34.5333333333333,14.696296296296282,264,14,18.06666666666672,9.481481481481524,292,20,36.5333333333333,45.32148148148144,190,20,34.26666666666665,95.38370370370376,306,20,3.6000000000000227,101.45185185185187,246
11.2,L20,L,,11.2,L,5.93333333333328,-65.13777777777779,220,24,24.866666666666674,-31.28888888888889,1054,262,32.60000000000002,-6.162962962962979,352,14,16.399999999999977,-4.2666666666666515,108,36,26.799999999999955,-233.0548148148148,254
1.4,L21,L,,1.4,L,-12.466666666666697,22.18666666666661,172,24,4.93333333333328,-19.342222222222176,178,44,-16.73333333333335,-182.32888888888886,358,18,-0.20000000000004547,-151.41925925925926,272,26,12.0,-84.38518518518521,210
7.3,L22,L,,7.3,L,-1.0666666666667197,5.1200000000000045,206,20,24.06666666666672,7.490370370370329,228,10,14.533333333333303,-0.18962962962967822,578,12,22.200000000000045,8.343703703703682,210,14,9.866666666666674,0.18962962962962138,314
22.0,L23,L,,22.0,L,-10.06666666666672,36.78814814814814,178,24,20.33333333333337,52.62222222222226,230,10,6.600000000000023,37.357037037037,580,20,17.06666666666672,35.36592592592592,160,16,-1.0666666666667197,35.83999999999992,324
6.0,L24,L,,6.0,L,15.200000000000045,-160.33185185185187,138,60,3.466666666666697,40.86518518518517,336,20,23.73333333333335,4.171851851851784,168,42,-2.0,-89.69481481481483,230,24,29.466666666666697,-139.85185185185185,264
11.4,L25,L,,11.4,L,-37.133333333333326,7.205925925925953,182,24,13.799999999999955,-13.937777777777796,380,16,17.33333333333337,-43.51999999999998,264,14,30.73333333333335,-58.974814814814806,476,20,4.600000000000023,-82.01481481481483,160
21.4,L26,L,,21.4,L,-3.533333333333303,115.95851851851853,188,22,18.93333333333328,91.5911111111111,156,20,5.666666666666629,52.337777777777774,578,18,-8.533333333333303,63.431111111111136,322,14,6.600000000000023,63.90518518518513,500
21.2,L27,L,,21.2,L,21.533333333333303,96.80592592592598,140,42,18.866666666666674,3.8874074074074088,336,18,34.60000000000002,-25.125925925925912,290,10,22.0,-19.247407407407366,266,10,33.66666666666663,-0.2844444444443752,212
8.0,L28,L,,8.0,L,31.133333333333326,8.15407407407406,242,20,22.06666666666672,1.137777777777842,414,22,0.39999999999997726,-49.77777777777777,254,22,25.533333333333303,-36.788148148148025,170,12,14.466666666666697,-28.444444444444457,242
20.4,L29,L,,20.4,L,-12.333333333333371,120.98370370370378,130,26,13.733333333333348,75.85185185185185,236,24,29.73333333333335,33.84888888888895,282,22,17.799999999999955,-12.420740740740769,460,18,37.799999999999955,7.016296296296218,220
23.1,L31,L,,23.1,L,-12.0,6.9214814814814645,170,20,14.93333333333328,6.542222222222222,236,24,69.06666666666672,65.2325925925926,496,58,-33.799999999999955,89.22074074074078,252,20,-40.66666666666663,35.83999999999992,322
8.3,L32,L,,8.3,L,9.399999999999977,-102.2103703703703,168,38,16.66666666666663,11.567407407407472,208,26,23.66666666666663,82.01481481481483,340,20,20.399999999999977,45.890370370370306,462,14,22.73333333333335,13.368888888888932,254
5.0,L33,L,,5.0,L,40.93333333333328,-7.300740740740764,230,22,9.06666666666672,-5.688888888888869,244,24,29.600000000000023,-34.038518518518515,176,22,9.866666666666674,-51.95851851851842,286,14,10.466666666666697,-64.66370370370367,450
16.2,L34,L,,16.2,L,15.133333333333326,-46.93333333333334,190,38,26.26666666666665,78.22222222222217,180,26,19.33333333333337,174.6488888888889,170,16,21.600000000000023,215.03999999999996,236,44,30.66666666666663,81.44592592592585,264
12.4,L35,L,,12.4,L,13.06666666666672,-68.36148148148152,192,18,6.666666666666629,-21.712592592592557,236,24,21.600000000000023,25.69481481481489,192,42,-58.66666666666663,78.31703703703704,250,26,-23.93333333333328,16.59259259259261,168
5.3,L36,L,,5.3,L,-6.866666666666674,22.281481481481478,158,24,22.133333333333326,18.962962962962933,336,14,11.866666666666674,-6.542222222222222,436,8,11.333333333333371,-16.308148148148177,1156,14,22.06666666666672,-27.401481481481483,162
