0.0,L37,L,P003,0.0,L,-51.4666666666667,12.7051851851852,168,30,28.799999999999955,44.373333333333335,356,22,2.2666666666666515,52.71703703703702,310,30,30.200000000000045,47.21777777777777,278,114,13.466666666666697,47.31259259259252,450
1.2,F05NE,F,P003,1.2,F,27.600000000000023,-31.383703703703702,260,24,-10.133333333333326,-2.1807407407407027,232,28,34.4666666666667,-80.49777777777774,296,20,17.133333333333326,-52.90666666666658,216,26,38.66666666666663,-2.939259259259302,224
11.2,F16NE,F,P003,11.2,F,9.866666666666674,-34.51259259259257,216,28,-1.3999999999999773,-97.5644444444444,360,24,-2.2000000000000455,-49.588148148148036,446,18,-21.06666666666672,-23.988148148148127,322,38,9.666666666666629,-141.74814814814818,358
6.0,F28NE,F,P003,6.0,F,35.26666666666665,-35.36592592592581,188,32,-1.6666666666666288,-81.06666666666666,184,24,-32.200000000000045,-37.925925925925924,218,26,7.7999999999999545,-101.26222222222214,420,18,-3.7999999999999545,-62.38814814814805,290
0.2,F31NE,F,P003,0.2,F,14.06666666666672,-69.40444444444444,236,24,24.73333333333335,-27.59111111111116,354,24,-17.133333333333326,-16.68740740740742,316,28,54.133333333333326,-10.808888888888873,278,34,35.26666666666665,-120.4148148148148,236
8.0,L01,L,P003,8.0,L,-46.93333333333328,-26.832592592592505,198,28,16.133333333333326,-22.66074074074072,282,20,-4.399999999999977,-0.18962962962967822,308,22,29.93333333333328,-0.9481481481481637,188,26,-30.466666666666697,0.2844444444443752,478
20.3,L02,L,P003,20.3,L,-27.466666666666697,-34.60740740740738,264,22,-3.0,-44.562962962962956,192,30,82.20000000000005,-50.251851851851825,168,40,-45.133333333333326,-64.0,200,190,-1.0666666666667197,-5.973333333333301,704
13.3,L03,L,P003,13.3,L,-12.666666666666629,-83.9111111111111,220,30,8.200000000000045,15.26518518518526,266,24,18.200000000000045,59.16444444444437,254,34,-52.799999999999955,40.960000000000036,192,26,-6.2666666666666515,64.75851851851849,490
9.4,L04,L,P003,9.4,L,-43.0,-24.367407407407427,242,28,18.73333333333335,-31.099259259259156,292,52,19.533333333333303,-183.84592592592588,302,42,-8.600000000000023,-35.55555555555554,258,20,13.533333333333303,-23.039999999999964,260
5.4,L05,L,P003,5.4,L,16.66666666666663,-103.06370370370371,202,44,6.533333333333303,70.92148148148146,334,192,3.3333333333333712,56.13037037037043,550,24,-39.66666666666663,52.24296296296302,238,28,11.399999999999977,53.19111111111113,778
14.4,L06,L,P003,14.4,L,12.399999999999977,0.5688888888888641,422,36,-13.733333333333348,-87.7037037037037,276,26,6.533333333333303,-51.294814814814856,296,22,-8.600000000000023,-16.40296296296293,412,22,4.866666666666674,18.773333333333312,308
7.3,L07,L,P003,7.3,L,-6.399999999999977,56.03555555555556,162,22,20.533333333333303,21.048888888888882,320,18,27.799999999999955,60.77629629629632,234,18,5.866666666666674,91.02222222222224,222,28,20.33333333333337,201.19703703703703,284
16.4,L08,L,P003,16.4,L,-4.866666666666674,-73.48148148148147,198,30,9.733333333333348,56.79407407407405,188,40,-3.6000000000000227,180.05333333333328,380,42,13.799999999999955,47.122962962963015,690,22,-10.466666666666697,14.601481481481414,318
15.2,L10,L,P003,15.2,L,-125.60000000000002,-25.7896296296297,234,30,-41.93333333333328,-34.22814814814819,200,26,4.133333333333326,3.508148148148166,276,24,21.600000000000023,43.80444444444447,230,18,3.3999999999999773,76.61037037037033,252
4.4,L11,L,P003,4.4,L,-15.399999999999977,16.1185185185185,246,24,24.93333333333328,25.505185185185155,352,20,-0.13333333333332575,7.205925925925953,234,22,22.200000000000045,25.600000000000023,250,20,-0.466666666666697,34.51259259259257,222
17.2,L12,L,P003,17.2,L,-2.7999999999999545,-67.7925925925926,202,36,12.333333333333371,22.281481481481478,426,24,-18.93333333333328,-35.08148148148149,370,26,10.0,-86.28148148148148,428,20,-13.06666666666672,-72.43851851851849,338
19.2,L13,L,P003,19.2,L,-17.06666666666672,0.0,398,22,5.866666666666674,16.971851851851852,258,18,-12.266666666666652,4.07703703703703,476,24,0.6000000000000227,-32.995555555555484,206,24,-26.533333333333303,-76.51555555555552,422
12.2,L15,L,P003,12.2,L,5.133333333333326,9.671111111111145,200,24,26.93333333333328,27.68592592592597,218,36,3.0,185.26814814814816,386,26,16.133333333333326,232.2962962962963,282,10,17.93333333333328,240.45037037037036,272
