12.3,M23NE,F,,P011,12.3,F,7.399999999999977,-78.41185185185185,168,42,-23.399999999999977,11.282962962962984,514,52,2.533333333333303,-137.19703703703703,364,22,24.93333333333328,-125.34518518518519,262,46,-30.533333333333303,30.62518518518516,292
13.3,L24,L,,P011,13.3,L,-12.133333333333326,-0.18962962962967822,350,32,-30.466666666666697,97.37481481481484,312,26,-9.533333333333303,191.81037037037038,340,44,-13.333333333333371,25.22074074074078,290,46,-33.200000000000045,174.55407407407415,434
14.0,L25,L,,P011,14.0,L,-9.06666666666672,14.601481481481414,244,30,47.33333333333337,-83.0577777777778,178,36,-76.13333333333333,-101.54666666666668,208,24,-104.73333333333335,-57.17333333333323,158,48,28.533333333333303,68.45629629629639,200
14.3,L03,L,,P011,14.3,L,-8.399999999999977,90.35851851851851,258,36,-26.93333333333328,-10.33481481481482,270,34,3.533333333333303,-161.28000000000003,222,54,-17.73333333333335,51.200000000000045,446,24,29.866666666666674,51.67407407407404,178
15.0,L08,L,,P011,15.0,L,-9.799999999999955,-0.6637037037037317,230,22,-17.399999999999977,77.74814814814818,122,30,-5.2666666666666515,212.57481481481489,254,76,-8.06666666666672,-165.45185185185187,250,68,30.200000000000045,174.55407407407415,344
15.3,L34,L,,P011,15.3,L,-34.73333333333335,-1.5170370370370847,382,20,-2.2666666666666515,11.851851851851848,160,36,4.06666666666672,174.08000000000004,310,20,14.733333333333348,241.77777777777783,326,64,-0.13333333333332575,-76.80000000000001,406
16.0,F28NE,F,,P011,16.0,F,-8.666666666666629,-27.78074074074067,202,24,-28.26666666666665,-28.254814814814722,374,28,17.93333333333328,-60.77629629629632,272,24,-27.466666666666697,-38.77925925925922,190,30,39.93333333333328,-7.680000000000007,352
16.2,L02,L,,P011,16.2,L,-14.533333333333303,18.86814814814818,278,46,-17.33333333333337,-108.27851851851852,580,58,-57.33333333333337,70.16296296296298,624,48,56.200000000000045,-39.25333333333333,634,36,-21.26666666666665,-230.49481481481484,362
17.2,L32,L,,P011,17.2,L,-10.333333333333371,12.23111111111109,298,36,-2.3999999999999773,-100.02962962962965,202,24,-48.5333333333333,-87.13481481481477,170,68,-10.133333333333326,191.14666666666665,284,52,51.06666666666672,-30.53037037037035,314
17.4,L37,L,,P011,17.4,L,-11.533333333333303,32.61629629629624,332,22,11.133333333333326,-51.38962962962961,156,52,-35.0,191.5259259259259,328,24,10.600000000000023,218.8325925925925,608,50,106.39999999999998,67.12888888888881,228
18.2,L04,L,,P011,18.2,L,5.2000000000000455,132.07703703703703,164,48,-7.600000000000023,-171.6148148148148,310,16,8.600000000000023,-180.43259259259253,276,58,-30.133333333333326,-3.508148148148166,218,40,9.266666666666652,-173.89037037037036,524
18.4,L35,L,,P011,18.4,L,17.93333333333328,-35.745185185185164,260,28,-1.2000000000000455,-139.28296296296293,188,56,-41.0,122.88,630,22,-50.4666666666667,157.20296296296294,196,24,-7.2666666666666515,202.5244444444445,318
19.2,L28,L,,P011,19.2,L,13.399999999999977,11.377777777777737,224,38,5.7999999999999545,-126.7674074074074,260,58,10.600000000000023,120.69925925925918,182,24,29.0,192.66370370370373,250,70,31.0,-201.48148148148147,352
20.4,F16NE,F,,P011,20.4,F,-5.7999999999999545,-16.782222222222288,242,20,-35.60000000000002,-16.782222222222288,640,28,30.33333333333337,-7.774814814814874,234,18,52.60000000000002,-4.361481481481519,222,28,-25.399999999999977,0.09481481481486753,290
21.0,L29,L,,P011,21.0,L,5.7999999999999545,18.299259259259202,272,26,-26.799999999999955,-12.894814814814822,146,30,-93.66666666666663,23.608888888888828,198,24,-120.13333333333333,20.574814814814886,214,44,-15.533333333333303,139.94666666666672,284
22.0,L30,L,,P011,22.0,L,1.466666666666697,43.425185185185114,300,64,-41.5333333333333,176.73481481481474,224,24,-17.866666666666674,220.06518518518521,294,52,89.33333333333337,1.7066666666665924,278,46,38.33333333333337,-208.0237037037037,346
22.3,L38,L,,P011,22.3,L,14.399999999999977,7.680000000000064,220,52,-19.26666666666665,-110.26962962962955,270,24,-73.60000000000002,-121.55259259259259,170,50,-103.4666666666667,-11.188148148148116,170,48,-22.73333333333335,215.03999999999996,218
23.1,L18,L,,P011,23.1,L,12.200000000000045,42.761481481481496,214,40,-8.466666666666697,-91.11703703703705,190,60,-33.60000000000002,116.43259259259253,316,26,-69.06666666666672,82.67851851851856,206,28,1.466666666666697,141.55851851851844,340
23.3,L21,L,,P011,23.3,L,-4.533333333333303,3.4133333333332985,304,34,11.93333333333328,-86.4711111111111,320,34,-7.2000000000000455,-119.65629629629626,140,64,-10.466666666666697,194.74962962962957,434,64,17.93333333333328,-54.51851851851853,376
3.2,L39,L,,P011,3.2,L,-6.7999999999999545,-31.383703703703702,384,48,-42.133333333333326,94.34074074074078,398,26,-33.799999999999955,14.601481481481414,444,26,-20.866666666666674,142.98074074074066,474,42,-15.0,30.81481481481478,346
3.4,L10,L,,P011,3.4,L,-13.0,-34.133333333333326,302,24,1.533333333333303,-90.642962962963,276,46,-34.133333333333326,39.91703703703706,778,230,-14.600000000000023,90.54814814814813,484,48,-12.733333333333348,-13.274074074074065,440
4.2,L20,L,,P011,4.2,L,-6.666666666666629,-6.352592592592657,418,28,-45.133333333333326,69.12,218,166,-30.399999999999977,80.97185185185185,264,36,9.733333333333348,3.0340740740741694,276,26,30.26666666666665,-75.94666666666672,270
5.2,L19,L,,P011,5.2,L,-8.799999999999955,46.74370370370366,312,32,-10.06666666666672,-62.19851851851854,208,26,-69.66666666666663,-49.68296296296296,246,34,-31.0,130.37037037037032,262,18,-9.866666666666674,157.1081481481482,196
5.4,L17,L,,P011,5.4,L,-30.133333333333326,-48.7348148148148,342,24,2.6000000000000227,-63.52592592592595,410,188,-6.533333333333303,85.33333333333337,318,28,-61.26666666666665,41.24444444444441,342,26,-12.600000000000023,81.16148148148147,258
6.2,L11,L,,P011,6.2,L,-1.0666666666667197,-43.70962962962966,316,40,4.2666666666666515,-114.34666666666669,170,156,0.466666666666697,-74.80888888888887,370,50,3.8666666666666742,179.86370370370378,242,22,9.799999999999955,242.15703703703707,284
6.4,L05,L,,P011,6.4,L,12.266666666666652,-18.868148148148123,228,40,-16.600000000000023,54.2340740740741,590,24,-3.3333333333333712,53.001481481481505,252,28,-21.33333333333337,171.51999999999998,430,46,-3.7333333333333485,7.111111111111086,332
7.0,L40,L,,P011,7.0,L,-12.399999999999977,-17.91999999999996,180,46,7.466666666666697,-205.46370370370374,196,22,-9.0,-218.83259259259256,260,24,-14.333333333333371,-163.83999999999992,150,56,-10.799999999999955,122.50074074074075,322
8.1,L14,L,,P011,8.1,L,-10.600000000000023,-13.748148148148175,320,46,5.06666666666672,-106.3822222222222,234,42,-15.733333333333348,45.22666666666669,248,26,-2.8666666666666742,128.09481481481487,250,60,6.7333333333333485,-89.31555555555553,304
8.4,L13,L,,P011,8.4,L,2.0,-24.55703703703699,280,34,-18.66666666666663,-51.95851851851842,362,58,-12.93333333333328,118.80296296296297,302,54,3.7333333333333485,-16.02370370370369,334,26,-4.2000000000000455,-65.99111111111114,352
9.0,L15,L,,P011,9.0,L,16.133333333333326,-16.1185185185185,300,36,10.266666666666652,-120.32,388,52,-21.06666666666672,13.274074074074065,176,36,17.06666666666672,169.0548148148148,410,34,98.0,153.31555555555565,310
