-128.2,109.4162963
19.93333333,99.36592593
-89.86666667,-6.257777778
-0.2666666667,89.12592593
-29.66666667,34.13333333
36.26666667,43.89925926
-8.066666667,-203.757037
92,70.54222222
47.4,133.12
-10.4,-65.32740741
-15.06666667,-170.8562963
11.53333333,-73.48148148
37.06666667,-15.17037037
-40.73333333,-19.53185185
2.466666667,-209.6355556
3.933333333,76.42074074
24.86666667,-82.67851852
17,-11.28296296
31.06666667,161.9437037
38.73333333,-100.882963
5.066666667,-75.18814815
22.33333333,-45.03703704
33.4,9.291851852
-3.866666667,199.9644444
7.866666667,-1.611851852
32.26666667,74.99851852
19.33333333,67.2237037
14.2,102.9688889
12.2,-54.70814815
-34.4,15.45481481
-18.66666667,105.5288889
-45.13333333,-64
27.06666667,54.89777778
23.06666667,-24.17777778
32.46666667,4.077037037
-14.26666667,-91.78074074
-30.13333333,-3.508148148
-20.46666667,27.11703704
0.1333333333,95.28888889
14.8,33.28
38.46666667,-2.654814815
13.86666667,-146.0148148
27.4,25.6
-3.933333333,-202.3348148
17.33333333,18.20444444
47.46666667,1.991111111
-6.666666667,-138.7140741
-25.53333333,-55.46666667
7.8,-57.64740741
-68.06666667,140.1362963
4.666666667,-221.202963
32.73333333,12.32592593
-29.26666667,-28.06518519
12.26666667,128.2844444
23.13333333,80.97185185
-12.06666667,171.1407407
44.26666667,-10.52444444
34.13333333,129.4222222
-110.8666667,-70.73185185
7.2,26.92740741
21.73333333,-210.6785185
2.266666667,-47.69185185
-13.93333333,-41.90814815
0.8,220.6340741
-3.533333333,-110.08
2.733333333,71.96444444
-22.6,-16.0237037
14.4,-39.25333333
-32.73333333,11.47259259
45.8,17.44592593
-9.4,126.6725926
31,14.79111111
-16.06666667,-27.4962963
36.2,-35.55555556
53,-21.61777778
6.333333333,-119.0874074
-9,47.88148148
26.46666667,3.034074074
1,35.36592593
-31.66666667,44.46814815
27.06666667,-44.37333333
63.66666667,4.456296296
18.66666667,149.9022222
83.93333333,-66.27555556
-33.8,89.22074074
13.66666667,50.82074074
74.53333333,-42.00296296
0.6666666667,228.7881481
38.8,-12.98962963
-21.86666667,-35.36592593
22.86666667,52.05333333
-13.13333333,-20.29037037
-50.66666667,171.1407407
52.8,28.63407407
5.066666667,-21.23851852
-47.93333333,9.197037037
-5.533333333,-10.05037037
18.53333333,-18.48888889
17.06666667,35.36592593
-8.6,-16.40296296
39.13333333,-14.41185185
7.533333333,119.8459259
-15.4,4.077037037
30.46666667,167.7274074
-17,-35.55555556
-2.733333333,-27.21185185
13.66666667,-214.8503704
21.13333333,-129.7066667
2.066666667,-164.882963
48.6,-9.007407407
-5.133333333,0.3792592593
-2.533333333,-91.68592593
-3.6,-47.9762963
22.66666667,-24.55703704
20.06666667,27.30666667
10.66666667,126.3881481
8.733333333,169.8133333
-0.5333333333,159.1940741
39,10.71407407
7.466666667,15.26518519
19.33333333,-19.8162963
110.6,-20.38518519
-31.93333333,-34.89185185
-31.8,16.40296296
87.2,5.499259259
75.2,32.80592593
11.4,-167.442963
42.33333333,-20.29037037
-5.066666667,165.1674074
21.93333333,-107.4251852
46.46666667,-20.00592593
-36.13333333,3.413333333
14.86666667,-80.78222222
51.2,-10.61925926
-31.8,-5.783703704
86.4,79.36
-44.2,-7.964444444
45.4,-14.41185185
28.86666667,54.80296296
3.866666667,-139.757037
-10.66666667,-32.90074074
-37.4,10.33481481
6,-43.61481481
25.2,-67.60296296
13.26666667,-46.93333333
5.933333333,16.68740741
-8.133333333,-159.3837037
-43.33333333,8.438518519
44,-5.688888889
-36.46666667,41.81333333
33.66666667,22.18666667
-41.53333333,-2.844444444
-6.933333333,43.52
-12.46666667,-24.27259259
-11,-0.4740740741
-8.533333333,63.43111111
59.06666667,-27.78074074
13.53333333,-128.1896296
43.73333333,-41.14962963
-20.73333333,-73.5762963
27,17.63555556
29.8,19.05777778
37.93333333,7.86962963
10.66666667,-79.45481481
-9,152.8414815
4.066666667,55.94074074
15.93333333,51.01037037
14.8,-17.54074074
10.86666667,-5.214814815
-36.73333333,16.87703704
-5.133333333,30.81481481
-45.06666667,-1.801481481
-43.93333333,-10.71407407
-37.66666667,12.51555556
-3.4,36.59851852
-6.533333333,10.33481481
62.26666667,-6.257777778
86.26666667,-25.50518519
-33.53333333,-9.576296296
28.4,36.02962963
-81.6,-91.68592593
49.06666667,80.21333333
22.33333333,28.44444444
-8,35.1762963
-40.13333333,-16.0237037
20.8,40.96
-0.9333333333,-156.4444444
46.73333333,-24.27259259
36.93333333,13.17925926
39.73333333,3.318518519
62.66666667,-35.46074074
-34.6,-34.41777778
-18.33333333,0
1.333333333,175.597037
-20.93333333,-20.57481481
24,29.01333333
-7.266666667,204.8948148
37.93333333,0.09481481481
6,39.25333333
5.8,-187.2592593
-37.53333333,26.54814815
7.333333333,-153.7896296
-45.8,-11.18814815
-14.33333333,2.465185185
21,-11.56740741
-70.6,11.94666667
28.73333333,-104.3911111
-5.666666667,72.3437037
36,26.92740741
13.06666667,-186.5007407
-30.06666667,5.499259259
113.0666667,88.08296296
-16.8,-31.00444444
152.3333333,34.13333333
32.46666667,-11.37777778
-3.466666667,-180.6222222
-7.4,-15.73925926
-7.8,-7.205925926
-19.53333333,16.40296296
29.06666667,-6.352592593
1.666666667,-185.5525926
14.46666667,-72.05925926
113.0666667,-16.97185185
15.13333333,-80.97185185
-15.53333333,-41.33925926
9.666666667,-140.4207407
-17.26666667,25.12592593
1.133333333,70.25777778
-0.6,-17.35111111
-44.86666667,47.12296296
5.533333333,-94.90962963
-2.333333333,-51.8637037
13.33333333,-154.642963
-33.13333333,-4.266666667
-0.1333333333,-156.7288889
7.4,5.783703704
-37.26666667,36.12444444
-51.4,7.49037037
7.066666667,15.26518519
-2.666666667,-6.921481481
-6,-128.2844444
17.06666667,-107.4251852
-6.266666667,-93.01333333
-15.46666667,-154.7377778
-23.86666667,11.75703704
22.53333333,40.48592593
8.666666667,-104.6755556
-42.6,-4.835555556
7.2,-50.63111111
60.2,-65.04296296
50.53333333,-0.8533333333
-0.4,-21.23851852
4.2,-219.9703704
-4.133333333,191.8103704
19.93333333,162.322963
68.33333333,90.83259259
-25.46666667,19.53185185
11.46666667,20.38518519
20.2,-43.14074074
39.86666667,3.697777778
7.8,-173.037037
-9.133333333,-81.63555556
-35,33.84888889
7.4,-30.62518519
12.26666667,-141.1792593
-8.6,-115.5792593
21.6,43.80444444
18.26666667,-119.4666667
-46.93333333,33.09037037
36.8,6.068148148
14.73333333,241.7777778
44.53333333,5.594074074
1.333333333,-170.8562963
8.466666667,-40.01185185
51.4,16.30814815
15,-3.887407407
-10.13333333,14.60148148
1.266666667,8.059259259
7.133333333,-38.87407407
-21.8,14.03259259
-1.533333333,-174.4592593
4.466666667,-117.76
33.4,102.8740741
6.2,-77.55851852
12.6,-95.57333333
-17.86666667,6.447407407
75.86666667,172.1837037
-2.333333333,13.84296296
12.06666667,-90.92740741
-18.46666667,10.52444444
21,10.9037037
39.86666667,-159.3837037
21.33333333,-50.25185185
3.333333333,-142.4118519
51.86666667,2.085925926
1.266666667,2.180740741
-37.2,24.08296296
47.6,-10.05037037
-17.66666667,4.835555556
47.66666667,-31.95259259
8.066666667,-12.98962963
10.6,-126.0088889
16.06666667,-155.0222222
-24.86666667,27.97037037
19.4,3.413333333
-0.3333333333,-92.16
-36.6,-3.318518519
10.26666667,11.37777778
67.33333333,-130.3703704
34.26666667,95.3837037
2.066666667,-145.5407407
-36.4,17.16148148
39.93333333,8.533333333
-15.8,-148.1007407
-16.73333333,14.98074074
19.4,27.59111111
4.933333333,-97.37481481
-7.8,-45.51111111
-3.133333333,-79.54962963
41,21.99703704
85.86666667,106.7614815
-12.66666667,107.0459259
-22.53333333,16.68740741
22.73333333,3.982222222
20.53333333,111.8814815
4.733333333,-131.0340741
-12.26666667,39.25333333
78.13333333,-17.16148148
49.6,2.74962963
11.06666667,211.9111111
15.4,-131.7925926
0.3333333333,-73.76592593
-1.933333333,-33.56444444
-17.46666667,22.94518519
100.3333333,-67.88740741
-31.86666667,26.2637037
27.26666667,-7.111111111
22,-19.24740741
40.66666667,8.154074074
54.73333333,-13.17925926
41.66666667,6.542222222
17.13333333,-52.90666667
-2.066666667,-8.628148148
3.266666667,-106.1925926
-9.666666667,-128.4740741
-2.466666667,-61.15555556
-1.133333333,181.76
-10.13333333,-14.79111111
33.13333333,-8.628148148
37.46666667,16.40296296
-31.66666667,-1.422222222
10.53333333,99.27111111
-44,8.059259259
-32.26666667,13.84296296
19.2,-190.1037037
7.066666667,-152.7466667
-29.8,-12.61037037
1.466666667,-72.81777778
-26.86666667,-12.23111111
35.13333333,26.54814815
16.4,-4.266666667
6.466666667,-12.89481481
0.9333333333,-24.17777778
-2.933333333,-82.77333333
29.53333333,158.9096296
40.8,6.826666667
-16.8,-143.0755556
15.73333333,-186.1214815
-6.2,8.343703704
47.66666667,113.0192593
-2.733333333,-74.9037037
15.26666667,154.9274074
51.66666667,29.96148148
-1.066666667,-35.46074074
-44.46666667,42.19259259
49.73333333,8.248888889
-39.93333333,-23.79851852
-41.53333333,53.19111111
0.3333333333,-107.7096296
-1.133333333,-97.18518519
20,64.09481481
-27.73333333,22.56592593
15.73333333,-201.6711111
21.73333333,-99.93481481
0.8666666667,-140.8
-16.4,-82.39407407
22.66666667,-29.10814815
-3.8,-109.5111111
51.93333333,22.75555556
35.2,6.352592593
1.8,-91.87555556
-1.733333333,8.912592593
-19.73333333,-117.3807407
57.73333333,-8.154074074
26.26666667,-105.9081481
52.6,-4.361481481
-1.266666667,-115.2948148
-38.13333333,-3.887407407
-8.733333333,10.14518519
27.13333333,10.80888889
36.4,19.24740741
-6.066666667,37.07259259
34,-18.01481481
-19.93333333,-38.21037037
-7.6,82.67851852
4.2,-128.4740741
-49.8,-6.257777778
-17.73333333,51.2
6.733333333,161.5644444
38.26666667,14.03259259
-39.66666667,52.24296296
-26.13333333,131.2237037
15.66666667,-47.12296296
17.66666667,-77.36888889
30.13333333,9.860740741
18.06666667,-37.16740741
27.73333333,-52.14814815
17.8,-12.42074074
19.46666667,-51.10518519
0.6666666667,197.8785185
9.866666667,-51.95851852
-38.53333333,-91.11703704
-3.466666667,-131.1288889
-27.93333333,-12.61037037
21.4,-92.8237037
0.4666666667,-64.09481481
-35.73333333,-8.533333333
-8.2,-82.01481481
51.26666667,11.66222222
1.466666667,-6.826666667
-55.53333333,65.61185185
-3.333333333,141.7481481
-11.4,-114.3466667
-1.266666667,-10.80888889
45.93333333,5.783703704
-3.666666667,-159.8577778
5.866666667,91.02222222
3.666666667,-88.27259259
15.06666667,-103.2533333
14.13333333,-8.248888889
43.6,1.517037037
38.6,8.912592593
-0.7333333333,156.5392593
2.466666667,-81.92
41.4,-3.792592593
1.533333333,46.36444444
9.866666667,-58.31111111
22.26666667,-113.9674074
38.13333333,8.817777778
-13.66666667,52.71703704
39.93333333,17.82518519
-9.866666667,-48.26074074
-9.2,-27.30666667
-19.4,-134.637037
-8.666666667,31.95259259
47.66666667,6.352592593
46.13333333,-13.27407407
11.33333333,45.03703704
-28,-14.12740741
28.2,-57.93185185
4.733333333,10.99851852
42.4,-0.2844444444
7.066666667,-106.1925926
44.6,-4.266666667
-2.066666667,113.3037037
2.666666667,50.72592593
5.533333333,-89.50518519
-40.66666667,-3.034074074
12.73333333,-78.6962963
16.6,-19.43703704
0.06666666667,-46.93333333
10.93333333,-87.79851852
12.33333333,160.1422222
12.06666667,226.4177778
-28.33333333,-12.1362963
-46.06666667,10.14518519
9.533333333,-34.13333333
-43.13333333,20.19555556
7.533333333,-55.6562963
7.866666667,-50.25185185
22.13333333,-7.774814815
46.86666667,-31.95259259
36.33333333,0.6637037037
-30.06666667,13.74814815
-3.466666667,126.5777778
-11.46666667,-40.01185185
3.933333333,-21.1437037
-2,-89.69481481
20.4,45.89037037
-24.53333333,-67.69777778
8.933333333,-70.73185185
47.93333333,-13.74814815
15.66666667,-112.9244444
-0.2666666667,31.28888889
-1.8,43.14074074
-33,31.00444444
-29.06666667,100.5985185
32.26666667,10.99851852
6.4,187.922963
9.533333333,47.12296296
10.86666667,-56.60444444
-27.33333333,10.42962963
-34.13333333,5.025185185
-10.86666667,177.2088889
74.4,78.31703704
11.66666667,-27.4962963
-17.13333333,-103.8222222
-35.73333333,1.896296296
36.86666667,-167.442963
34.86666667,-17.82518519
2.933333333,-100.2192593
-5.8,155.6859259
2.466666667,-12.70518519
41.46666667,9.481481481
-36.13333333,113.0192593
51.53333333,-6.162962963
14.73333333,-2.085925926
-8.2,-28.53925926
12.06666667,-111.9762963
9.133333333,-26.35851852
-58.66666667,78.31703704
-10.73333333,133.0251852
4.733333333,-54.51851852
-15.93333333,45.70074074
-1.6,-14.98074074
29.13333333,3.792592593
-47,67.88740741
67.93333333,-29.67703704
48.66666667,-6.257777778
4.733333333,205.3688889
-20.2,-71.49037037
36.13333333,33.75407407
8.2,49.58814815
2.733333333,23.32444444
49.13333333,-8.722962963
50.13333333,17.35111111
-35.06666667,-152.557037
-2.133333333,-220.5392593
12.73333333,-3.792592593
25.2,-48.45037037
9.666666667,12.61037037
11.8,-75.28296296
-44,116.9066667
45.66666667,20.85925926
25.2,26.07407407
-23.2,33.84888889
-21.66666667,6.352592593
-12.33333333,-32.42666667
0.2666666667,223.9525926
41.26666667,-138.24
24.93333333,-125.3451852
-28.6,18.01481481
22.73333333,-8.533333333
25.86666667,-76.98962963
22.06666667,-196.5511111
30.2,47.21777778
9.6,21.90222222
22.53333333,5.30962963
29.33333333,209.0666667
112.4,19.05777778
-19.06666667,169.5288889
-19.13333333,129.3274074
8.4,8.533333333
9.266666667,-125.1555556
47,-14.31703704
86.73333333,85.33333333
-7.933333333,75.09333333
37.53333333,-13.36888889
47.86666667,21.61777778
-1.8,6.257777778
20.73333333,-117.6651852
33.8,-74.52444444
-8.6,-35.55555556
17.86666667,114.6311111
-12.2,-128.1896296
21.6,215.04
54.73333333,2.939259259
16.33333333,39.72740741
-18.93333333,25.41037037
22.46666667,-64.47407407
30.8,19.72148148
-17.66666667,27.78074074
-5,-11.37777778
18.46666667,-34.60740741
45.86666667,70.35259259
-22.86666667,64.94814815
7.866666667,-111.7866667
-7.4,182.8977778
-13.66666667,-278.8503704
-52.8,40.96
4.133333333,47.31259259
103.5333333,83.34222222
-27.46666667,-38.77925926
0.9333333333,-72.62814815
31.6,123.6385185
2,-107.1407407
0.5333333333,-101.0725926
22.6,7.68
-14.53333333,92.44444444
30.73333333,-58.97481481
6.466666667,-124.5866667
35.46666667,34.79703704
31.46666667,-34.22814815
2.666666667,-174.3644444
6.533333333,-94.81481481
4.066666667,-43.89925926
13.4,-31.66814815
68.2,-92.53925926
-15.33333333,-16.78222222
-119.8666667,88.9362963
-4.133333333,-43.23555556
6.666666667,-34.22814815
-32.6,77.74814815
39,-46.26962963
36.4,92.72888889
34.66666667,2.085925926
12.13333333,-197.6888889
11.4,-45.4162963
19.66666667,190.1985185
44.8,22.18666667
14.33333333,32.6162963
-43.26666667,-4.740740741
-1.733333333,-138.1451852
12.06666667,173.7007407
30.66666667,0.8533333333
56.13333333,-18.86814815
-16.66666667,23.22962963
6.4,-64.56888889
2.733333333,179.0103704
22.46666667,23.32444444
-9.4,47.12296296
-6.4,-39.63259259
4,-9.291851852
19.73333333,188.2074074
7.133333333,-78.88592593
-3.533333333,12.98962963
17.8,-42.76148148
2.733333333,25.78962963
-80.86666667,168.7703704
23.66666667,97.46962963
-0.8666666667,-97.37481481
3.466666667,-136.8177778
-1.533333333,78.79111111
-13.8,-15.36
-9.866666667,51.29481481
-0.2,-12.61037037
